ID,spec,P0,P0C0,P0C0N,P0C1,P0C1N,P0C2,P0C2N,P0C3,P0C3N,P0C4,P0C4N,P0C5,P0C5N,P0C6,P0C6N,P0C7,P0C7N,P0C8,P0C8N,P0C9,P0C9N,P0C10,P0C10N,P0C11,P0C11N,P1,P1C0,P1C0N,P1C1,P1C1N,P1C2,P1C2N,P1C3,P1C3N,P1C4,P1C4N,P1C5,P1C5N,P1C6,P1C6N,P1C7,P1C7N,P1C8,P1C8N,P1C9,P1C9N,P1C10,P1C10N,P1C11,P1C11N,P2,P2C0,P2C0N,P2C1,P2C1N,P2C2,P2C2N,P2C3,P2C3N,P2C4,P2C4N,P2C5,P2C5N,P2C6,P2C6N,P2C7,P2C7N,P2C8,P2C8N,P2C9,P2C9N,P2C10,P2C10N,P2C11,P2C11N,P3,P3C0,P3C0N,P3C1,P3C1N,P3C2,P3C2N,P3C3,P3C3N,P3C4,P3C4N,P3C5,P3C5N,P3C6,P3C6N,P3C7,P3C7N,P3C8,P3C8N,P3C9,P3C9N,P3C10,P3C10N,P3C11,P3C11N,P4,P4C0,P4C0N,P4C1,P4C1N,P4C2,P4C2N,P4C3,P4C3N,P4C4,P4C4N,P4C5,P4C5N,P4C6,P4C6N,P4C7,P4C7N,P4C8,P4C8N,P4C9,P4C9N,P4C10,P4C10N,P4C11,P4C11N,P5,P5C0,P5C0N,P5C1,P5C1N,P5C2,P5C2N,P5C3,P5C3N,P5C4,P5C4N,P5C5,P5C5N,P5C6,P5C6N,P5C7,P5C7N,P5C8,P5C8N,P5C9,P5C9N,P5C10,P5C10N,P5C11,P5C11N,P6,P6C0,P6C0N,P6C1,P6C1N,P6C2,P6C2N,P6C3,P6C3N,P6C4,P6C4N,P6C5,P6C5N,P6C6,P6C6N,P6C7,P6C7N,P6C8,P6C8N,P6C9,P6C9N,P6C10,P6C10N,P6C11,P6C11N
261,INGO,1,83.0,0.7000000000000001,110.0,0.5,101.0,0.5,31.0,0.6333333333333333,32.0,0.5166666666666666,15.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,0.7666666666666666,78.0,0.7166666666666667,79.0,0.4166666666666667,43.0,0.43333333333333335,14.0,0.5166666666666666,105.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,246.0,0.7666666666666666,79.0,0.5166666666666666,90.0,0.5666666666666668,2.0,0.5499999999999999,91.0,0.20000000000000004,71.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,43.0,0.5499999999999999,91.0,0.65,18.0,0.6,104.0,0.5833333333333334,76.0,0.6,20.0,0.7666666666666666,167.0,0.65,0,0,0,0,0,0,0,0,0,0,5,3.0,0.5,183.0,0.5833333333333334,4.0,0.5166666666666666,10.0,0.5,49.0,0.7333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,68.0,0.6666666666666666,136.0,0.5666666666666668,130.0,0.5666666666666668,137.0,0.5833333333333334,138.0,0.7166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,11.0,0.4666666666666666,36.0,0.6166666666666667,257.0,0.6166666666666667,37.0,0.5666666666666668,67.0,0.65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
727,INGC,1,90.0,0.6,2.0,0.5499999999999999,91.0,0.7166666666666667,99.0,0.5333333333333333,71.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,170.0,0.5666666666666668,43.0,0.6333333333333333,71.0,0.5166666666666666,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,113.0,0.4166666666666667,82.0,0.7999999999999999,19.0,0.5833333333333334,8.0,0.43333333333333335,4.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,102.0,0.75,104.0,0.5666666666666668,8.0,0.6666666666666666,4.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,256.0,0.7000000000000001,113.0,0.6,1.0,0.5499999999999999,70.0,0.7000000000000001,26.0,0.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,192.0,0.6666666666666666,188.0,0.5333333333333333,162.0,0.5,18.0,0.5333333333333333,103.0,0.5166666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,265.0,0.7333333333333334,86.0,0.5333333333333333,87.0,0.7833333333333333,88.0,0.3833333333333333,69.0,0.5833333333333334,7.0,0.7999999999999999,0.0,0.0,0,0,0,0,0,0,0,0,0,0
328,INGO,1,68.0,0.7333333333333334,7.0,0.7999999999999999,10.0,0.6,49.0,0.8333333333333334,11.0,0.6,36.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,91.0,0.6166666666666667,103.0,0.7333333333333334,129.0,0.75,130.0,0.3666666666666667,132.0,0.6833333333333332,133.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,32.0,0.6666666666666666,3.0,0.5666666666666668,6.0,0.7000000000000001,33.0,0.7166666666666667,35.0,0.6,37.0,0.7000000000000001,21.0,0.7999999999999999,0.0,0.0,0,0,0,0,0,0,0,0,4,20.0,0.8166666666666668,130.0,0.7666666666666666,131.0,0.6666666666666666,142.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,9.0,0.75,34.0,0.6166666666666667,47.0,0.9166666666666666,215.0,0.7999999999999999,57.0,0.7166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,258.0,0.7833333333333333,17.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
19589307,INGO,1,6.0,0.5166666666666666,34.0,0.7166666666666667,48.0,0.7833333333333333,57.0,0.7000000000000001,37.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17.0,1.0,153.0,0.6666666666666666,132.0,0.6666666666666666,142.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1964,INGC,6,28.0,0.39999999999999997,29.0,0.5666666666666668,30.0,0.4666666666666666,175.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,28.0,0.5499999999999999,30.0,0.4166666666666667,110.0,0.4166666666666667,31.0,0.7999999999999999,32.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1257,INGE,2,13.0,0.9500000000000001,28.0,0.5166666666666666,29.0,0.7166666666666667,30.0,0.5,175.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,163.0,0.7000000000000001,110.0,0.6833333333333332,101.0,0.5,31.0,0.0,32.0,0.65,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,31.0,0.6166666666666667,78.0,0.6833333333333332,79.0,0.6166666666666667,105.0,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,14.0,0.75,2.0,0.65,91.0,0.6166666666666667,71.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,43.0,0.65,90.0,0.6166666666666667,18.0,0.65,71.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,102.0,0.5333333333333333,1.0,0.5166666666666666,3.0,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
137,INGI,1,32.0,0.6833333333333332,3.0,0.5,58.0,0.85,55.0,0.5,46.0,0.65,103.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,54.0,0.7333333333333334,89.0,0.3833333333333333,45.0,0.6333333333333333,33.0,0.5499999999999999,9.0,0.6833333333333332,93.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,44.0,0.5666666666666668,89.0,0.5,53.0,0.6,152.0,0.75,34.0,0.7666666666666666,41.0,0.8166666666666668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,59.0,0.65,151.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,39.0,0.5,19.0,0.6333333333333333,40.0,0.5166666666666666,47.0,1.0,10.0,0.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,145.0,0.6833333333333332,17.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1087,INGE,4,30.0,0.43333333333333335,31.0,0.5333333333333333,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30.0,0.6,110.0,0.6333333333333333,105.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,78.0,0.3666666666666667,79.0,0.3,43.0,0.43333333333333335,14.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,78.0,0.5499999999999999,79.0,0.5166666666666666,183.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
459,INGC,1,100.0,0.8333333333333334,109.0,0.6333333333333333,86.0,0.75,87.0,1.0,88.0,0.7666666666666666,1.0,0.6666666666666666,69.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,160.0,0.7000000000000001,161.0,0.8166666666666668,162.0,0.8166666666666668,77.0,0.6833333333333332,8.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,229.0,0.6666666666666666,220.0,0.6666666666666666,219.0,0.8166666666666668,42.0,0.7166666666666667,68.0,0.7333333333333334,26.0,0.7833333333333333,7.0,0.75,33.0,0.6666666666666666,0,0,0,0,0,0,0,0,4,250.0,0.5499999999999999,34.0,0.6,47.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1637,INGC,4,28.0,0.43333333333333335,29.0,0.8166666666666668,30.0,0.5833333333333334,175.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28.0,0.75,110.0,0.75,101.0,0.5166666666666666,31.0,0.8166666666666668,32.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,43.0,0.5666666666666668,14.0,0.5,15.0,0.6666666666666666,105.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,78.0,0.05000000000000001,79.0,0.26666666666666666,183.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
322,INGC,1,100.0,0.7166666666666667,113.0,0.5,78.0,0.5666666666666668,79.0,0.25,82.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,192.0,0.7333333333333334,188.0,0.5,162.0,0.7666666666666666,19.0,0.6333333333333333,103.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,160.0,0.7666666666666666,161.0,0.7333333333333334,79.0,0.5,104.0,0.5166666666666666,71.0,0.5,8.0,0.5333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,220.0,0.6,70.0,0.5499999999999999,90.0,0.35000000000000003,2.0,0.3666666666666667,91.0,0.5,6.0,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,259.0,0.8833333333333333,250.0,0.7000000000000001,90.0,0.5,2.0,0.5333333333333333,258.0,0.7833333333333333,7.0,0.7999999999999999,33.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,7,264.0,0.8333333333333334,86.0,0.5499999999999999,87.0,0.8666666666666667,88.0,0.5,18.0,0.26666666666666666,33.0,0.5166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
186,INGO,1,74.0,0.5,28.0,0.75,30.0,0.5166666666666666,110.0,0.3333333333333333,32.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,110.0,0.4666666666666666,101.0,0.20000000000000004,31.0,0.43333333333333335,43.0,0.5499999999999999,15.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,56.0,0.7999999999999999,110.0,0.7333333333333334,101.0,0.43333333333333335,31.0,0.65,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,78.0,0.7166666666666667,79.0,0.6333333333333333,14.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,90.0,0.45,91.0,0.3666666666666667,71.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,2.0,0.6666666666666666,91.0,0.5,4.0,0.75,20.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,14.0,0.7166666666666667,105.0,0.5,18.0,0.5166666666666666,104.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1937,INGO,6,78.0,0.6,43.0,0.9333333333333332,183.0,0.75,68.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,90.0,0.7999999999999999,2.0,0.7166666666666667,91.0,0.5,71.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
160,INGI,1,84.0,0.5499999999999999,54.0,0.8166666666666668,82.0,0.7333333333333334,55.0,0.6833333333333332,89.0,0.6333333333333333,41.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.5,146.0,0.7000000000000001,148.0,0.7333333333333334,26.0,0.65,151.0,0.7333333333333334,152.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,59.0,0.5333333333333333,44.0,0.6166666666666667,46.0,0.5833333333333334,7.0,0.8166666666666668,40.0,0.5666666666666668,53.0,0.7333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,50.0,0.7000000000000001,145.0,0.6333333333333333,34.0,0.7166666666666667,93.0,0.8666666666666667,47.0,0.5666666666666668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,19.0,0.7000000000000001,6.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1970,INGI,6,28.0,0.5333333333333333,29.0,0.5333333333333333,30.0,0.5,175.0,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.6166666666666667,101.0,0.3333333333333333,31.0,0.6333333333333333,32.0,0.5333333333333333,15.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1125,INGI,2,13.0,0.9666666666666667,28.0,0.5,29.0,0.65,30.0,0.5,175.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,233.0,0.6,56.0,0.7999999999999999,110.0,0.4666666666666666,101.0,0.31666666666666665,31.0,0.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,110.0,0.65,31.0,0.7666666666666666,78.0,0.5833333333333334,79.0,0.31666666666666665,105.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,32.0,0.65,79.0,0.45,14.0,0.5,91.0,0.2833333333333334,71.0,0.39999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,79.0,0.7000000000000001,43.0,0.6333333333333333,2.0,0.4166666666666667,91.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,104.0,0.5499999999999999,71.0,0.5666666666666668,103.0,0.65,76.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1959,INGO,6,28.0,0.5166666666666666,29.0,0.3833333333333333,30.0,0.21666666666666665,175.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,29.0,0.5499999999999999,30.0,0.5666666666666668,31.0,0.8333333333333334,32.0,0.4666666666666666,15.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1588,INGO,4,28.0,0.3666666666666667,29.0,0.5,30.0,0.21666666666666665,175.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28.0,0.7833333333333333,30.0,0.6666666666666666,110.0,0.7000000000000001,31.0,0.3666666666666667,32.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,101.0,0.5166666666666666,31.0,0.5833333333333334,43.0,0.5833333333333334,15.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,78.0,0.5,79.0,0.5833333333333334,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20109792,INGO,1,9.0,0.5499999999999999,47.0,0.5,48.0,0.7166666666666667,36.0,0.6666666666666666,37.0,0.5499999999999999,67.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,153.0,0.6333333333333333,131.0,0.5833333333333334,132.0,0.6166666666666667,142.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,17.0,0.8333333333333334,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
